         Josephina, 0
         Olga, 0
         Gordonia, 0
         Unitas, 0
         Nike, 0
         Polyxo, 0
         Fraternitas, 0
         Margarita, 0
         Claudia, 0
         Pierretta, 0
         Chaldaea, 0
         Rosalia, 0
         Constantia, 0
         Goberta, 0
         Roxane, 0
         Magdalena, 0
         Leona, 0
         Katharina, 0
         Florentina, 0
         Phaeo, 0
         Brucia, 0
         Bamberga, 0
         Heidelberga, 0
         Tamara, 0
         Columbia, 0
         Gudrun, 0
         Svea, 0
A910 CB  Adalberta, 0
         Etheridgea, 0
         Siri, 0
1892 A   Badenia, 0
1892 L   Chicago, 0
1892 C   Roberta, 0
1892 D   Lacadiera, 0
1892 E   Devosa, 0
1892 F   Budrosa, 0
1892 G   Dorothea, 0
1892 H   Eduarda, 0
1892 J   California, 0
1892 K   Endymion, 0
1892 N   Ostara, 0
1892 M   Desiderata, 0
1892 O   Tercidina, 0
1892 P   Hermentaria, 0
1892 Q   Pariana, 0
1892 R   May, 0
1892 T   Dembowska, 0
1892 U   Ornamenta, 0
1892 V   Yrsa, 0
1893 B   Gisela, 0
1893 F   Ruperto-Carola, 0
1893 A   Eleonora, 0
1893 E   Gabriella, 0
1893 G   Liguria, 0
1893 J   Ninina, 0
1893 K   Apollonia, 0
1893 M   Georgia, 0
1893 N   Carlova, 0
1893 P   Bononia, 0
1893 R   Havnia, 0
1893 S   Padua, 0
1893 T   Isara, 0
1893 V   Corduba, 0
1893 W   Vincentina, 0
1893 AA  Amicitia, 0
1893 AB  Haidea, 0
1893 AE  Aeria, 0
1893 AC  Modestia, 0
1893 AD  Bohemia, 0
1893 AH  Palma, 0
1893 AJ  Melusina, 0
1893 AK  Burgundia, 0
1893 AL  Ursula, 0
1893 AM  Geometria, 0
1893 AN  Campania, 0
1893 AP  Holmia, 0
1894 AQ  Huenna, 0
1894 AR  Fiducia, 0
1894 AS  Myrrha, 0
1894 AT  Dodona, 0
1894 AU  Janina, 0
1894 AV  Burdigala, 0
1894 AX  Ilmatar, 0
1894 AY  Siegena, 0
1894 AZ  Aquitania, 0
1894 BA  Charybdis, 0
1894 BB  Industria, 0
1894 BC  Alma, 0
1894 BE  Ingeborg, 0
1894 BF  Wilhelmina, 0
1894 BG  Lampetia, 0
1894 BH  Arduina, 0
1894 BK  Delia, 0
1894 BL  Aeolia, 0
1894 BM  Vienna, 0
1894 BN  Admete, 0
1895 BP  Persephone, 0
1895 BU  Ducrosa, 0
1895 BT  Ottilia, 0
1895 BW  Chloe, 0
1895 BX  Cyane, 0
1895 BY  Arsinoe, 0
1895 BZ  Thia, 0
1895 CB  Erna, 0
1895 CC  Arachne, 0
1895 CD  Fama, 0
1895 CE  Aspasia, 0
1896 CH  Chloris, 0
1896 CJ  Xanthe, 0
1896 CK  Elisabetha, 0
1896 CL  Edburga, 0
1896 CN  Liriope, 0
1896 CO  Palatia, 0
1896 CS  Vaticana, 0
1896 CT  Suevia, 0
1896 CV  Alemannia, 0
1896 CW  Aurelia, 0
1896 CY  Bertholda, 0
1896 CZ  Zahringia, 0
1896 DA  Berolina, 0
1896 DB  Diotima, 0
1896 DF  Gratia, 0
1896 DC  Cornelia, 0
1897 DH  Hippo, 0
1897 DJ  Galene, 0
1897 DK  Monachia, 0
1897 DL  Lotis, 0
1897 DM  Hybris, 0
1897 DN  Nephele, 0
1897 DO  Pythia, 0
1898 DQ  Eros, 0
1898 DR  Hungaria, 0
1898 DS  Ella, 0
1898 DT  Patricia, 0
1898 DP  Rhodia, 0
1898 DU  Zeuxo, 0
1898 EB  Ohio, 0
1898 EC  Theodora, 0
1898 ED  Bathilde, 0
1899 EE  Eichsfeldia, 0
1899 EF  Photographica, 0
1899 EL  Gyptis, 0
1899 EX  Edna, 0
1899 ER  Aeternitas, 0
1899 ES  Valentine, 0
1899 ET  Natalie, 0
1899 EU  Hamburga, 0
1899 EV  Brigitta, 0
1899 EY  Patientia, 0
1899 FD  Hamiltonia, 0
1900 FA  Tea, 0
1900 FC  Mathesis, 0
1900 FG  Bruchsalia, 0
1900 FH  Abnoba, 0
1900 FJ  Alleghenia, 0
1900 FK  Hercynia, 0
1900 FM  Signe, 0
1900 FN  Scania, 0
1900 FP  Saskia, 0
1900 FQ  Eriphyla, 0
1900 FS  Lola, 0
1901 FV  Megaira, 0
1901 FW  Alekto, 0
1901 FX  Tisiphone, 0
1901 FY  Laura, 0
1901 FZ  Lina, 0
1901 GE  Argentina, 0
1901 GJ  Kilia, 0
1901 GN  Papagena, 0
1901 GP  Roma, 0
1901 GC  Nolli, 0
1901 GD  Prudentia, 0
1901 HN  Ocllo, 0
1901 GQ  Hedwig, 0
1901 GR  Italia, 0
1901 GU  Tergeste, 0
1901 HJ  Caprera, 0
1901 GL  Hansa, 0
1902 HP  Emita, 0
1902 HT  Petrina, 0
1902 HU  Seppina, 0
1902 HX  Pittsburghia, 0
1902 HZ  Genua, 0
1902 JB  Cremona, 0
1902 JL  Venetia, 0
1902 JG  Kreusa, 0
1902 JM  Comacina, 0
1902 JP  Veritas, 0
1902 JQ  Carina, 0
1902 JR  Gismonda, 0
1902 JS  Griseldis, 0
1902 JV  Virtus, 0
1902 KG  Eulalia, 0
1902 KH  Gryphia, 0
1902 KJ  Iva, 0
1902 KU  Tokio, 0
1902 KX  Venusia, 0
1903 LA  Selinur, 0
1903 LB  Urhixidur, 0
1903 LC  Sigune, 0
1903 LF  Evelyn, 0
1902 LK  Cora, 0
1902 LL  Cava, 0
1903 LN  Marion, 0
1903 LO  Laodica, 0
1903 LQ  Princetonia, 0
1903 LR  Iolanda, 0
1903 LT  Mabella, 0
1903 LU  Davida, 0
1903 LV  Taurinensis, 0
1903 LY  Centesima, 0
1903 MB  Armida, 0
1903 ME  Athalia, 0
1903 MG  Amherstia, 0
1903 MH  Edith, 0
1903 MO  Halawe, 0
1903 MP  Sylvania, 0
1903 MV  Franziska, 0
1904 NB  Brixia, 0
1904 NC  Helga, 0
1904 ND  Ada, 0
1904 NN  Fidelio, 0
1908 EKa Adelaide, 0
1904 NQ  Jena, 0
1904 NR  Euryanthe, 0
1904 NS  Rezia, 0
1904 NT  Preziosa, 0
1904 NV  Turandot, 0
1904 NW  Zerlina, 0
1904 NY  Herculina, 0
1904 NZ  Sara, 0
1904 OA  Nassovia, 0
1904 OC  Montague, 0
1904 OF  Merapi, 0
1904 OG  Pauly, 0
1904 OK  Friederike, 0
1904 OL  Pamina, 0
1904 ON  Rosamunde, 0
1904 OO  Deborah, 0
1904 OQ  Susanna, 0
1904 OT  Charlotte, 0
1904 OU  Jetta, 0
1904 OY  Messalina, 0
1904 PA  Herodias, 0
1904 PB  Praxedis, 0
1904 PC  Kressida, 0
1904 PK  Jessonda, 0
1904 PL  Senta, 0
1904 PM  Ortrud, 0
1904 PO  Sigelinde, 0
1904 PP  Kundry, 0
1905 PS  Peraga, 0
1905 PT  Norma, 0
1905 PW  Phyllis, 0
1905 PY  Violetta, 0
1905 QB  Carmen, 0
1905 QD  Nanon, 0
1905 QF  Delila, 0
1905 QG  Ingwelde, 0
1905 QH  Salome, 0
1905 QK  Suleika, 0
1905 QM  Dudu, 0
1905 QN  Marbachia, 0
1905 QO  Stereoskopia, 0
1905 QP  Eleutheria, 0
1905 QS  Cheruskia, 0
1905 QT  Misa, 0
1905 QX  Kythera, 0
1905 QZ  Dulcinea, 0
1905 RB  Rebekka, 0
1905 RC  Recha, 0
1905 RD  Reginhild, 0
1905 RE  Renate, 0
1905 RF  Emanuela, 0
1905 RH  Rhea, 0
1905 RZ  Happelia, 0
1905 SD  Sidonia, 0
1905 SE  Selene, 0
1905 SH  Tauntonia, 0
1906 SO  Olympia, 0
1905 SP  Klotilde, 0
1906 SY  Semiramis, 0
1906 TA  Bilkis, 0
1906 TC  Thekla, 0
1906 TF  Hypsipyle, 0
1906 TG  Achilles, 0
1906 TM  Croatia, 0
1906 TO  Tomyris, 0
1906 TP  Irmgard, 0
1906 TS  Bathseba, 0
1906 TT  Titania, 0
1906 TW  Mireille, 0
1906 TZ  Polyxena, 0
1906 UA  Scheila, 0
1906 UB  Bandusia, 0
1906 UC  Octavia, 0
1906 UJ  Luisa, 0
1906 UM  Musa, 0
1906 UN  Nerthus, 0
1906 TE  Marianna, 0
1906 TJ  Timandra, 0
1906 TK  Tekmessa, 0
1906 UU  Juvisia, 0
1906 VB  Brangane, 0
1906 VC  Jenny, 0
1906 VD  Adolfine, 0
1906 VF  Fulvia, 0
1906 VK  Valeska, 0
1906 VL  Valeria, 0
1906 VN  Veronika, 0
1906 VP  Ginevra, 0
1906 VQ  Pia, 0
1906 VR  Roswitha, 0
1906 VT  Elly, 0
1906 VY  Patroclus, 0
1906 VZ  Elfriede, 0
1906 WC  Triberga, 0
1906 WE  Drakonia, 0
1906 WJ  Werdandi, 0
1906 WP  Esther, 0
1907 XJ  Chimaera, 0
1907 XM  Hektor, 0
1907 XN  Xenia, 0
1907 XO  Notburga, 0
1907 XS  Charis, 0
1907 XT  Christine, 0
1907 XU  Bernardina, 0
1907 XW  Euphemia, 0
1907 YJ  Philippina, 0
1907 YX  Pyrrha, 0
1907 ZM  Zelima, 0
1907 ZN  Ute, 0
1907 ZS  Vundtia, 0
1907 XP  Erika, 0
1907 YE  Chrysothemis, 0
1907 ZQ  Moira, 0
1907 ZT  Latona, 0
1907 ZW  Brambilla, 0
1907 ZX  Agnes, 0
1907 ZY  Clara, 0
1907 ZZ  Scheherezade, 0
1907 AA  Cosima, 0
1907 AG  Agrippina, 0
1907 AC  Kastalia, 0
1907 AD  Adelgunde, 0
1907 AE  Pippa, 0
1907 AF  Josefa, 0
1907 AM  Amalasuntha, 0
1907 AN  Antikleia, 0
1907 AU  Jubilatrix, 0
1907 BK  Berenike, 0
1908 BM  Zelinda, 0
1907 BF  Briseis, 0
1908 BU  Beagle, 0
1908 BV  Gunlod, 0
1908 BW  Asteria, 0
1908 CS  Nestor, 0
1908 CC  Crescentia, 0
1908 CL  Cloelia, 0
1908 CW  Newtonia, 0
1908 DG  Gerlinde, 0
1908 DH  Judith, 0
1908 DK  Sabine, 0
1908 DM  Desdemona, 0
1908 DN  Denise, 0
1908 DO  Dora, 0
1908 DQ  Kypria, 0
1908 DR  Ottegebe, 0
1908 DV  Carnegia, 0
1908 DY  Astarte, 0
1908 EA  Edda, 0
1908 EP  Rachele, 0
1908 DU  Ludmilla, 0
1909 FN  Melitta, 0
1909 FR  Aaltje, 0
1909 FS  Fredegundis, 0
1909 FY  Pax, 0
1909 GW  Genoveva, 0
1909 GZ  Gorgo, 0
1909 HA  Hagar, 0
1909 HC  Lanzia, 0
1909 HD  Hildburg, 0
1909 HE  Hermia, 0
1909 HF  Gersuind, 0
1909 HG  Tinette, 0
1909 HH  Melanie, 0
1909 HJ  Zita, 0
1909 HZ  Wratislavia, 0
1909 JG  Lehigh, 0
1901 HD  Hippodamia, 0
1909 HN  Zerbinetta, 0
1909 JA  Ekard, 0
1909 JB  Bella, 0
1910 JJ  Leonora, 0
1910 JO  Galilea, 0
1910 JX  Ernestina, 0
1910 KD  Hela, 0
1910 KE  Auravictrix, 0
1910 KN  Oriola, 0
1910 KQ  Alauda, 0
1910 KT  Noemi, 0
1910 KU  Interamnia, 0
1910 KV  Erminia, 0
1910 KX  Hirundo, 0
1910 LD  Steina, 0
1911 LJ  Raphaela, 0
1911 LK  Fringilla, 0
1911 LM  Gertrud, 0
1911 LN  Marmulla, 0
1911 LO  Boliviana, 0
1911 LS  Luscinia, 0
1911 LW  Ulula, 0
1911 LX  Transvaalia, 0
1911 MD  Berkeley, 0
1911 MJ  Wisibada, 0
1911 MS  Erida, 0
1911 MT  Albert, 0
1911 MW  Bohlinia, 0
1911 MZ  Tabora, 0
1911 NA  Frieda, 0
1911 NB  Hammonia, 0
1911 NC  Hapag, 0
1911 ND  Amanda, 0
1911 NM  Joella, 0
1912 NT  Nipponia, 0
1912 NU  Leonisis, 0
1912 OD  Watsonia, 0
1912 OK  Athanasia, 0
1912 OQ  Sorga, 0
1912 OR  Tjilaki, 0
1912 PF  Mocia, 0
1912 PH  Benda, 0
1912 PY  Marghanna, 0
1912 PZ  Harvard, 0
1912 QB  Arequipa, 0
1913 QO  Alagasta, 0
1913 QR  Mandeville, 0
1913 QS  Cantabia, 0
1913 QT  Botolphia, 0
1913 QU  Edisona, 0
1913 QV  Eugenisis, 0
1913 QW  Aguntina, 0
1913 QX  Mauritia, 0
1913 QY  Marlu, 0
1913 QZ  Winchester, 0
1913 RD  Simeisa, 0
1913 RF  Malzovia, 0
1913 RG  Oskar, 0
1913 RK  Faina, 0
1913 RL  Sulamitis, 0
1913 RM  Tiflis, 0
1906 UT  Malabar, 0
1908 CZ  Quintilla, 0
1908 DC  Lilliana, 0
1908 EJ  Portlandia, 0
1912 PE  Mancunia, 0
1913 SJ  Vinifera, 0
1913 SL  Massinga, 0
1913 SO  Brendelia, 0
1913 SQ  Pulcova, 0
1913 ST  Cupido, 0
1913 SU  Gedania, 0
1913 SV  Mattiaca, 0
1913 SW  Moguntia, 0
1913 SX  Bondia, 0
1913 SZ  Struveana, 0
1913 TA  Tatjana, 0
1913 TE  Bali, 0
1913 TO  Libera, 0
1913 TR  Tanete, 0
1913 TV  Irmintraud, 0
1913 TW  Armor, 0
1914 TX  Lumiere, 0
1914 TY  Berbericia, 0
1914 TZ  Gutemberga, 0
1914 UA  Theobalda, 0
1914 UB  Nina, 0
1914 UC  Armenia, 0
1914 UF  Kartvelia, 0
1914 UK  Montefiore, 0
1914 UL  Nora, 0
1914 UM  Pickeringia, 0
1914 UN  Zwetana, 0
1914 UO  Bredichina, 0
1914 UQ  Moskva, 0
1914 UR  Hohensteina, 0
1914 UU  Lena, 0
1912 NW  Pretoria, 0
1914 UV  Ani, 0
1907 ZC  Metcalfia, 0
1907 ZD  Arizona, 0
1914 VB  Irenaea, 0
1914 VE  Fini, 0
1914 VH  Sarita, 0
1914 VR  Montana, 0
1914 VT  Ruth, 0
1915 WO  Gudula, 0
1915 WP  Kressmannia, 0
1915 WQ  Helwerthia, 0
1915 WR  Epyaxa, 0
1915 WS  Picka, 0
1915 WT  Hispania, 0
1915 WW  Hormuthia, 0
1915 WX  Gyldenia, 0
1915 WY  Ceraskia, 0
1901 GY  Merxia, 0
1915 XP  Lundia, 0
1915 XQ  Atossa, 0
1915 XR  Nauheima, 0
1915 XV  Adele, 0
1915 YR  Baumeia, 0
1916 YT  Tauris, 0
1916 YU  Coppelia, 0
1916 YV  Juliana, 0
1916 YW  Annika, 0
1916 YZ  Kapteynia, 0
1916 ZA  Barnardiana, 0
1916 ZB  Adriana, 0
1916 ZC  Fanny, 0
1916 ZD  Lalage, 0
1916 ZG  Sisigambis, 0
1916 ZH  Anastasia, 0
1916 ZL  Tanina, 0
1916 ZO  Henrika, 0
1916 ZW  Wolfiana, 0
1916 ZX  Lindemannia, 0
1916 ZY  Academia, 0
1916 ZZ  Petropolitana, 0
1916 AA  Stateira, 0
1916 AB  Karin, 0
1916 AC  Monica, 0
1916 AD  Burnhamia, 0
1916 AE  Olivia, 0
1916 AF  Jole, 0
1916 AG  Schwarzschilda, 0
1916 AH  Seraphina, 0
1916 AJ  Valborg, 0
1916 AK  Zenobia, 0
1916 AL  Arabella, 0
1916 AM  Kerstin, 0
1916 AN  Nicolaia, 0
1916 AP  Leontina, 0
1916 AS  Naema, 0
1916 AT  Lipperta, 0
1915 XX  Agnia, 0
1915 XS  Inna, 0
1912 NY  Ara, 0
1916 S24 Altona, 0
1916 S26 Zeissia, 0
1916 S27 Wladilena, 0
1916 S28 Nansenia, 0
1916 S29 Frostia, 0
1916 ZP  Newcombia, 0
1916 S30 Backlunda, 0
1916 S33 Glasenappia, 0
1916 a   El Djezair, 0
1916 c   Bouzareah, 0
1917 BD  Ursina, 0
1917 BE  Aida, 0
1917 BF  Franzia, 0
1917 BH  Benkoela, 0
A921 SB  Aase, 0
1917 BO  Zubaida, 0
1917 BQ  Fatme, 0
1917 BS  Kovacia, 0
1917 BU  Lova, 0
1917 BV  Mellena, 0
1917 BX  Manto, 0
1917 BY  Amneris, 0
1917 BZ  Holda, 0
1917 CA  Mechthild, 0
1917 CC  Rotraut, 0
1917 CF  Nymphe, 0
1917 CH  Scott, 0
1915 S7  Walkure, 0
1916 f   Mildred, 0
1917 CJ  Ricarda, 0
1917 CK  Herba, 0
1917 CL  Athene, 0
1917 CM  Swetlana, 0
1917 CP  Matterania, 0
1917 CQ  Priamus, 0
1917 CX  Ulrike, 0
1917 b   Washingtonia, 0
1918 DB  Alinda, 0
1918 DC  Parysatis, 0
1918 DG  Erynia, 0
1918 DK  Waltraut, 0
1918 DQ  Gunhild, 0
1918 DR  Seeligeria, 0
1918 DS  Leopoldina, 0
1918 DT  Erda, 0
1918 DU  Helio, 0
1918 DV  Sphinx, 0
1918 DZ  Lysistrata, 0
1918 EA  Hildegard, 0
1918 EB  Jokaste, 0
1918 EC  Rosalinde, 0
1918 EE  Brunsia, 0
1918 EJ  Probitas, 0
1918 EM  Nealley, 0
1918 EO  Rockefellia, 0
1918 ES  Universitas, 0
1918 ET  Repsolda, 0
1918 EU  Rhoda, 0
1918 EX  Buda, 0
1919 FA  Ulla, 0
1919 FB  Anneliese, 0
1919 FD  Agamemnon, 0
1919 FJ  Maritima, 0
1919 FL  Otila, 0
1919 FN  Palisana, 0
1918 b   Cosette, 0
1915 S1  America, 0
1915 S4  Lyka, 0
1919 FR  Itha, 0
1918 EQ  Ilsebill, 0
1919 FT  Rogeria, 0
1919 FV  Jovita, 0
1919 FW  Schlutia, 0
1919 GB  Herluga, 0
1919 GC  Toni, 0
1920 GM  Alphonsina, 0
1920 GN  Imhilde, 0
1920 GO  Ratisbona, 0
1920 GP  Hildrun, 0
1920 GR  Algunde, 0
1920 GS  Westphalia, 0
1920 GU  Whittemora, 0
1920 GV  Hooveria, 0
1927 CH  Susi, 0
1920 HK  Thuringia, 0
1920 HM  Clivia, 0
1920 HN  Kunigunde, 0
1920 HO  Bethgea, 0
1920 HQ  Chlosinde, 0
1920 HR  Isberga, 0
1920 HT  Kordula, 0
1920 HV  Murray, 0
1920 HW  Romilda, 0
1920 HX  Begonia, 0
1920 HZ  Hidalgo, 0
1921 JB  Barcelona, 0
1921 JC  Poesia, 0
1921 JD  Monterosa, 0
1921 JE  Jucunda, 0
1921 JK  Hel, 0
1921 JP  Ahrensa, 0
1916 S45 Gaspra, 0
1916 S61 Caia, 0
1921 JT  Painleva, 0
1921 JU  Li, 0
1921 JV  Alstede, 0
1921 JW  Elisa, 0
1921 JX  Camelia, 0
1921 KC  Asplinda, 0
1921 KF  Arne, 0
1921 KH  Birgit, 0
1921 KM  Gunnie, 0
1921 KP  Aslog, 0
1921 KR  Iduberga, 0
1921 KS  Subamara, 0
1921 KT  Angelica, 0
1921 KU  Muschi, 0
1921 KV  Helionape, 0
1921 KW  Petunia, 0
1921 KZ  Leocadia, 0
1921 LB  Primula, 0
1921 LF  Alsatia, 0
1922 LK  Cohnia, 0
1922 LR  Aralia, 0
1922 LS  Lioba, 0
1922 LT  Perseverantia, 0
1922 LU  Benjamina, 0
1922 LV  Philippa, 0
1922 LY  Aidamina, 0
1922 MC  Ilsewa, 0
1921 W19 Anacostia, 0
1917 S92 Martina, 0
1922 MD  Franklina, 0
1922 ME  Gunila, 0
1922 MH  Gretia, 0
1922 MO  Rosina, 0
1922 MQ  Amelia, 0
1922 MR  Wallia, 0
1922 MT  Appella, 0
1922 MW  Schwassmannia, 0
1922 MZ  Yerkes, 0
1922 NB  McDonalda, 0
1922 ND  Swasey, 0
1923 NJ  Moultona, 0
1923 NL  Otthild, 0
